pattern,conditions,n,win,fail,flat,winrate_pct,failrate_pct,avg_ret_t2_pct,avg_ret_t5_pct,avg_drawdown_t5_pct,combo_size
COMBO_3,volume_ratio 1.2-2.0x + volatility_contraction20 > 1.3 + label:market_regime_TĂNG_MẠNH,106,40,47,19,37.74,44.34,-0.376,0.321,-5.379,3
COMBO_3,stock_ret20 > 15% + volume_ratio 1.2-2.0x + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,97,41,43,13,42.27,44.33,0.102,0.161,-6.729,3
COMBO_3,stock_ret20 > 15% + volume_ratio 1.2-2.0x + label:structure_context_KHÔNG_RÕ_NỀN,97,41,43,13,42.27,44.33,0.102,0.161,-6.729,3
COMBO_3,volume_ratio < 1x + range20 <= 10% + volatility_contraction20 > 1.3,79,22,35,22,27.85,44.3,-0.807,-1.144,-3.634,3
COMBO_3,volume_ratio < 1x + range20 <= 10% + label:volatility_context_VOLATILITY_MỞ_RỘNG,79,22,35,22,27.85,44.3,-0.807,-1.144,-3.634,3
COMBO_3,range20 <= 10% + drawdown20 -10% to 0% + label:score_bucket_60-69,210,60,93,57,28.57,44.29,-0.718,-0.857,-3.739,3
COMBO_3,volume_ratio < 1x + sideway_score20 >= 2 + label:market_context_MARKET_ỦNG_HỘ,244,87,108,49,35.66,44.26,-0.02,0.052,-3.367,3
COMBO_3,volume_ratio < 1x + drawdown20 -10% to 0% + label:extension_context_KHÔNG_QUÁ_NÓNG,1729,595,765,369,34.41,44.25,-0.407,-0.335,-4.083,3
COMBO_3,stock_dist_ma20 > 8% + drawdown20 -10% to 0% + label:entry_context_ENTRY_XA_MA20___FOMO,174,75,77,22,43.1,44.25,1.135,0.954,-5.941,3
COMBO_3,stock_dist_ma20 > 8% + drawdown20 -10% to 0% + label:structure_context_KHÔNG_RÕ_NỀN,174,75,77,22,43.1,44.25,1.135,0.954,-5.941,3
COMBO_3,stock_dist_ma20 > 8% + drawdown20 -10% to 0% + label:risk_context_PULLBACK_LÀNH_MẠNH,174,75,77,22,43.1,44.25,1.135,0.954,-5.941,3
COMBO_3,stock_ret20 > 15% + volatility_contraction20 > 1.3 + drawdown20 -10% to 0%,113,49,50,14,43.36,44.25,0.808,0.294,-6.678,3
COMBO_3,stock_ret20 > 15% + volatility_contraction20 > 1.3 + label:risk_context_PULLBACK_LÀNH_MẠNH,113,49,50,14,43.36,44.25,0.808,0.294,-6.678,3
COMBO_3,stock_ret20 > 15% + drawdown20 -10% to 0% + label:volatility_context_VOLATILITY_MỞ_RỘNG,113,49,50,14,43.36,44.25,0.808,0.294,-6.678,3
COMBO_3,stock_dist_ma20 3-8% + volatility_contraction20 > 1.3 + label:volume_context_VOLUME_TRUNG_TÍNH,113,40,50,23,35.4,44.25,0.078,-0.421,-5.358,3
COMBO_3,volatility_contraction20 > 1.3 + drawdown20 -10% to 0% + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,113,49,50,14,43.36,44.25,0.808,0.294,-6.678,3
COMBO_3,sideway_score20 >= 2 + range20 <= 10% + label:market_context_MARKET_ỦNG_HỘ,269,85,119,65,31.6,44.24,-0.283,-0.281,-3.183,3
COMBO_3,volume_ratio < 1x + sideway_score20 >= 2 + volatility_contraction20 < 0.8,312,106,138,68,33.97,44.23,-0.6,-0.907,-3.874,3
COMBO_3,volume_ratio < 1x + sideway_score20 >= 2 + label:volatility_context_VOLATILITY_CO_HẸP,312,106,138,68,33.97,44.23,-0.6,-0.907,-3.874,3
COMBO_3,volume_ratio < 1x + volatility_contraction20 < 0.8 + label:structure_context_CÓ_NỀN___SIDEWAY,312,106,138,68,33.97,44.23,-0.6,-0.907,-3.874,3
COMBO_3,sideway_score20 >= 2 + range20 <= 10% + label:score_bucket_60-69,208,59,92,57,28.37,44.23,-0.805,-0.92,-3.751,3
COMBO_3,volatility_contraction20 > 1.3 + market_context fomo/hưng phấn + label:extension_context_KHÔNG_QUÁ_NÓNG,52,20,23,9,38.46,44.23,0.163,0.502,-6.09,3
COMBO_3,volume_ratio < 1x + drawdown20 -10% to 0% + label:structure_context_KHÔNG_RÕ_NỀN,1029,380,455,194,36.93,44.22,-0.261,-0.081,-4.525,3
COMBO_3,sideway_score20 >= 2 + volatility_contraction20 < 0.8 + drawdown20 -10% to 0%,380,128,168,84,33.68,44.21,-0.532,-0.89,-3.886,3
COMBO_3,sideway_score20 >= 2 + volatility_contraction20 < 0.8 + label:risk_context_PULLBACK_LÀNH_MẠNH,380,128,168,84,33.68,44.21,-0.532,-0.89,-3.886,3
COMBO_3,sideway_score20 >= 2 + drawdown20 -10% to 0% + label:volatility_context_VOLATILITY_CO_HẸP,380,128,168,84,33.68,44.21,-0.532,-0.89,-3.886,3
COMBO_3,volatility_contraction20 < 0.8 + drawdown20 -10% to 0% + label:structure_context_CÓ_NỀN___SIDEWAY,380,128,168,84,33.68,44.21,-0.532,-0.89,-3.886,3
COMBO_3,volume_ratio < 1x + volatility_contraction20 < 0.8 + label:market_regime_RẤT_YẾU,138,47,61,30,34.06,44.2,-0.287,-0.421,-3.913,3
COMBO_3,stock_ret20 > 15% + stock_dist_ma20 3-8% + label:volume_context_VOLUME_CẠN,43,13,19,11,30.23,44.19,-0.832,-1.379,-6.006,3
COMBO_3,stock_ret20 > 15% + volume_ratio < 1x + volatility_contraction20 > 1.3,43,18,19,6,41.86,44.19,0.102,-1.92,-7.283,3
COMBO_3,stock_ret20 > 15% + volume_ratio < 1x + label:volatility_context_VOLATILITY_MỞ_RỘNG,43,18,19,6,41.86,44.19,0.102,-1.92,-7.283,3
COMBO_3,volume_ratio < 1x + volatility_contraction20 > 1.3 + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,43,18,19,6,41.86,44.19,0.102,-1.92,-7.283,3
COMBO_3,range20 <= 10% + volatility_contraction20 > 1.3 + label:market_context_MARKET_ỦNG_HỘ,43,8,19,16,18.6,44.19,-0.619,-0.809,-3.278,3
COMBO_3,volume_ratio < 1x + range20 <= 10% + label:extension_context_KHÔNG_QUÁ_NÓNG,512,159,226,127,31.05,44.14,-0.658,-0.71,-3.654,3
COMBO_3,stock_dist_ma20 < -3% + market_context risk-off + label:structure_context_KHÔNG_RÕ_NỀN,222,93,98,31,41.89,44.14,-0.321,-0.134,-5.008,3
COMBO_3,volume_ratio 1.2-2.0x + sideway_score20 >= 2 + label:extension_context_KHÔNG_QUÁ_NÓNG,204,68,90,46,33.33,44.12,-0.213,-0.176,-3.624,3
COMBO_3,volume_ratio 1.2-2.0x + sideway_score20 >= 2 + label:structure_context_CÓ_NỀN___SIDEWAY,204,68,90,46,33.33,44.12,-0.213,-0.176,-3.624,3
COMBO_3,stock_dist_ma20 3-8% + market_ret20 < -5% + drawdown20 -10% to 0%,68,30,30,8,44.12,44.12,0.903,1.786,-4.87,3
COMBO_3,stock_dist_ma20 3-8% + market_ret20 < -5% + label:risk_context_PULLBACK_LÀNH_MẠNH,68,30,30,8,44.12,44.12,0.903,1.786,-4.87,3
COMBO_3,volatility_contraction20 < 0.8 + market_ret20 < -5% + drawdown20 -10% to 0%,68,23,30,15,33.82,44.12,-0.22,0.434,-3.474,3
COMBO_3,volatility_contraction20 < 0.8 + market_ret20 < -5% + label:risk_context_PULLBACK_LÀNH_MẠNH,68,23,30,15,33.82,44.12,-0.22,0.434,-3.474,3
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:entry_context_ENTRY_LƯNG_CHỪNG_TRÊN_MA20,68,30,30,8,44.12,44.12,0.903,1.786,-4.87,3
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:volatility_context_VOLATILITY_CO_HẸP,68,23,30,15,33.82,44.12,-0.22,0.434,-3.474,3
COMBO_3,stock_dist_ma20 > 8% + market_context risk-off + label:volume_context_VOLUME_CẠN,34,15,15,4,44.12,44.12,0.965,1.063,-5.838,3
COMBO_3,volume_ratio 1.2-2.0x + market_ret5 > 4% + label:extension_context_KHÔNG_QUÁ_NÓNG,34,15,15,4,44.12,44.12,0.97,1.206,-5.543,3
COMBO_3,volume_ratio < 1x + drawdown20 -10% to 0% + label:entry_context_ENTRY_GẦN_MA20,1277,439,563,275,34.38,44.09,-0.41,-0.393,-3.949,3
COMBO_3,volume_ratio 1.2-2.0x + drawdown20 -10% to 0% + label:volume_context_VOLUME_TRUNG_TÍNH,211,78,93,40,36.97,44.08,-0.135,-0.115,-4.785,3
COMBO_3,stock_ret5 > 8% + volatility_contraction20 > 1.3 + label:volume_context_VOLUME_TRUNG_TÍNH,59,27,26,6,45.76,44.07,0.565,0.471,-6.111,3
COMBO_3,volume_ratio < 1x + range20 <= 10% + label:market_regime_BÌNH_THƯỜNG,84,28,37,19,33.33,44.05,-1.023,-1.775,-4.548,3
COMBO_3,volume_ratio < 1x + range20 <= 10% + drawdown20 -10% to 0%,511,159,225,127,31.12,44.03,-0.654,-0.708,-3.652,3
COMBO_3,volume_ratio < 1x + range20 <= 10% + label:risk_context_PULLBACK_LÀNH_MẠNH,511,159,225,127,31.12,44.03,-0.654,-0.708,-3.652,3
COMBO_3,volume_ratio < 1x + sideway_score20 >= 2 + label:score_bucket_60-69,250,79,110,61,31.6,44.0,-0.621,-0.488,-3.669,3
COMBO_3,range20 <= 10% + volatility_contraction20 < 0.8 + drawdown20 -10% to 0%,225,67,99,59,29.78,44.0,-0.6,-0.984,-3.768,3
COMBO_3,range20 <= 10% + volatility_contraction20 < 0.8 + label:risk_context_PULLBACK_LÀNH_MẠNH,225,67,99,59,29.78,44.0,-0.6,-0.984,-3.768,3
COMBO_3,range20 <= 10% + drawdown20 -10% to 0% + label:volatility_context_VOLATILITY_CO_HẸP,225,67,99,59,29.78,44.0,-0.6,-0.984,-3.768,3
COMBO_3,stock_dist_ma20 < -3% + drawdown20 -10% to 0% + label:score_bucket_60-69,125,40,55,30,32.0,44.0,-1.282,-0.738,-4.906,3
COMBO_3,volume_ratio 1.2-2.0x + sideway_score20 >= 2 + label:volatility_context_VOLATILITY_TRUNG_TÍNH,100,34,44,22,34.0,44.0,-0.507,-0.275,-3.696,3
COMBO_3,volume_ratio 1.2-2.0x + range20 <= 10% + label:score_bucket_80+,100,25,44,31,25.0,44.0,-0.341,-0.253,-3.345,3
COMBO_3,sideway_score20 >= 2 + range20 <= 10% + label:market_regime_BÌNH_THƯỜNG,100,34,44,22,34.0,44.0,-1.008,-1.83,-4.694,3
COMBO_3,stock_dist_ma20 3-8% + drawdown20 -10% to 0% + label:market_context_MARKET_TRUNG_TÍNH,75,29,33,13,38.67,44.0,0.296,-0.729,-5.048,3
COMBO_3,volatility_contraction20 > 1.3 + market_dist_ma20 > 5% + label:market_regime_TĂNG_MẠNH,50,20,22,8,40.0,44.0,0.224,0.094,-6.003,3
COMBO_3,stock_dist_ma20 3-8% + market_context risk-off + label:extension_context_KHÔNG_QUÁ_NÓNG,241,101,106,34,41.91,43.98,0.328,0.395,-4.486,3
COMBO_3,volume_ratio < 1x + range20 <= 10% + label:score_bucket_70-79,107,33,47,27,30.84,43.93,-1.102,-1.317,-3.932,3
COMBO_3,volume_ratio < 1x + sideway_score20 >= 2 + range20 <= 10%,510,159,224,127,31.18,43.92,-0.653,-0.697,-3.65,3
COMBO_3,volume_ratio < 1x + range20 <= 10% + label:structure_context_CÓ_NỀN___SIDEWAY,510,159,224,127,31.18,43.92,-0.653,-0.697,-3.65,3
COMBO_3,stock_dist_ma20 3-8% + market_context risk-off + label:entry_context_ENTRY_LƯNG_CHỪNG_TRÊN_MA20,271,114,119,38,42.07,43.91,0.357,0.385,-4.713,3
COMBO_3,stock_dist_ma20 3-8% + market_context risk-off + label:market_context_MARKET_RISK-OFF,271,114,119,38,42.07,43.91,0.357,0.385,-4.713,3
COMBO_3,range20 <= 10% + volatility_contraction20 < 0.8 + label:extension_context_KHÔNG_QUÁ_NÓNG,230,69,101,60,30.0,43.91,-0.615,-0.994,-3.771,3
COMBO_3,range20 <= 10% + volatility_contraction20 < 0.8 + label:volatility_context_VOLATILITY_CO_HẸP,230,69,101,60,30.0,43.91,-0.615,-0.994,-3.771,3
COMBO_3,volatility_contraction20 < 0.8 + market_context risk-off + label:volume_context_VOLUME_TĂNG_VỪA,82,22,36,24,26.83,43.9,-0.986,-0.723,-4.436,3
COMBO_3,stock_dist_ma20 < -3% + sideway_score20 >= 2 + label:market_context_MARKET_ỦNG_HỘ,41,13,18,10,31.71,43.9,-0.686,-1.08,-3.946,3
COMBO_3,volume_ratio 1.2-2.0x + market_dist_ma20 > 5% + label:market_regime_TĂNG_MẠNH,41,14,18,9,34.15,43.9,0.236,-0.444,-5.672,3
COMBO_3,stock_dist_ma20 3-8% + market_context risk-off + label:volume_context_VOLUME_TRUNG_TÍNH,98,41,43,14,41.84,43.88,0.316,-0.017,-5.157,3
COMBO_3,stock_ret5 > 8% + market_context risk-off + label:volume_context_VOLUME_TĂNG_VỪA,57,26,25,6,45.61,43.86,0.924,2.276,-4.896,3
COMBO_3,stock_ret20 > 15% + volume_ratio 1.2-2.0x + volatility_contraction20 > 1.3,57,24,25,8,42.11,43.86,-0.202,-0.445,-7.123,3
COMBO_3,stock_ret20 > 15% + volume_ratio 1.2-2.0x + label:volatility_context_VOLATILITY_MỞ_RỘNG,57,24,25,8,42.11,43.86,-0.202,-0.445,-7.123,3
COMBO_3,volume_ratio 1.2-2.0x + volatility_contraction20 > 1.3 + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,57,24,25,8,42.11,43.86,-0.202,-0.445,-7.123,3
COMBO_3,volume_ratio < 1x + range20 <= 10% + label:entry_context_ENTRY_GẦN_MA20,445,140,195,110,31.46,43.82,-0.581,-0.609,-3.544,3
COMBO_3,stock_dist_ma20 > 8% + drawdown20 -10% to 0% + label:market_regime_TĂNG_MẠNH,89,39,39,11,43.82,43.82,0.48,0.471,-6.743,3
COMBO_3,sideway_score20 >= 2 + volatility_contraction20 < 0.8 + label:volume_context_VOLUME_TĂNG_VỪA,89,26,39,24,29.21,43.82,-0.943,-1.2,-4.187,3
COMBO_3,stock_dist_ma20 3-8% + volatility_contraction20 > 1.3 + label:structure_context_KHÔNG_RÕ_NỀN,272,98,119,55,36.03,43.75,0.193,0.185,-4.956,3
COMBO_3,volume_ratio < 1x + range20 <= 10% + label:market_context_MARKET_ỦNG_HỘ,144,51,63,30,35.42,43.75,-0.068,-0.181,-3.152,3
COMBO_3,stock_ret5 > 8% + volume_ratio 1.2-2.0x + label:structure_context_KHÔNG_RÕ_NỀN,96,39,42,15,40.62,43.75,0.111,0.224,-6.341,3
COMBO_3,volume_ratio 1.2-2.0x + market_context fomo/hưng phấn + label:market_regime_TĂNG_MẠNH,64,25,28,11,39.06,43.75,-0.341,0.134,-6.18,3
COMBO_3,stock_ret20 > 15% + volume_ratio 1.2-2.0x + label:volume_context_VOLUME_TRUNG_TÍNH,48,22,21,5,45.83,43.75,-0.568,0.169,-6.524,3
COMBO_3,stock_ret20 > 15% + volume_ratio 1.2-2.0x + label:market_context_MARKET_ỦNG_HỘ,48,21,21,6,43.75,43.75,0.517,0.522,-5.843,3
COMBO_3,stock_ret5 > 8% + volatility_contraction20 > 1.3 + label:market_regime_YẾU,32,14,14,4,43.75,43.75,0.239,1.51,-4.534,3
COMBO_3,stock_ret20 > 15% + market_context risk-off + label:volume_context_VOLUME_CẠN,32,15,14,3,46.88,43.75,1.075,1.085,-6.35,3
COMBO_3,volume_ratio > 3x + volatility_contraction20 > 1.3 + label:risk_context_RISK_TRUNG_TÍNH,32,12,14,6,37.5,43.75,0.335,0.521,-5.0,3
COMBO_3,sideway_score20 >= 2 + drawdown20 -10% to 0% + label:volatility_context_VOLATILITY_TRUNG_TÍNH,572,188,250,134,32.87,43.71,-0.523,-0.287,-3.664,3
COMBO_3,volume_ratio < 1x + sideway_score20 >= 2 + label:market_regime_TÍCH_CỰC,119,40,52,27,33.61,43.7,-0.249,-0.074,-3.03,3
COMBO_3,sideway_score20 >= 2 + market_context risk-off + label:volume_context_VOLUME_CẠN,222,72,97,53,32.43,43.69,-0.264,-0.324,-3.076,3
COMBO_3,sideway_score20 >= 2 + range20 <= 10% + volatility_contraction20 < 0.8,229,69,100,60,30.13,43.67,-0.61,-0.981,-3.767,3
COMBO_3,sideway_score20 >= 2 + range20 <= 10% + label:volatility_context_VOLATILITY_CO_HẸP,229,69,100,60,30.13,43.67,-0.61,-0.981,-3.767,3
COMBO_3,range20 <= 10% + volatility_contraction20 < 0.8 + label:structure_context_CÓ_NỀN___SIDEWAY,229,69,100,60,30.13,43.67,-0.61,-0.981,-3.767,3
COMBO_3,stock_dist_ma20 > 8% + volatility_contraction20 > 1.3 + label:entry_context_ENTRY_XA_MA20___FOMO,158,68,69,21,43.04,43.67,0.726,0.659,-6.298,3
COMBO_3,stock_dist_ma20 > 8% + volatility_contraction20 > 1.3 + label:structure_context_KHÔNG_RÕ_NỀN,158,68,69,21,43.04,43.67,0.726,0.659,-6.298,3
COMBO_3,stock_dist_ma20 > 8% + volatility_contraction20 > 1.3 + label:volatility_context_VOLATILITY_MỞ_RỘNG,158,68,69,21,43.04,43.67,0.726,0.659,-6.298,3
COMBO_3,volatility_contraction20 < 0.8 + drawdown20 -10% to 0% + label:volume_context_VOLUME_TRUNG_TÍNH,355,124,155,76,34.93,43.66,-0.561,-0.883,-4.56,3
COMBO_3,sideway_score20 >= 2 + volatility_contraction20 > 1.3 + label:volume_context_VOLUME_TĂNG_VỪA,71,23,31,17,32.39,43.66,0.418,0.204,-3.898,3
COMBO_3,stock_dist_ma20 3-8% + market_context risk-off + label:volatility_context_VOLATILITY_TRUNG_TÍNH,110,51,48,11,46.36,43.64,0.407,0.955,-4.755,3
COMBO_3,range20 <= 10% + volatility_contraction20 > 1.3 + label:market_regime_RẤT_YẾU,55,14,24,17,25.45,43.64,-0.433,-0.68,-3.433,3
COMBO_3,volatility_contraction20 > 1.3 + drawdown20 -10% to 0% + label:score_bucket_80+,500,190,218,92,38.0,43.6,0.228,0.29,-4.813,3
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + label:volatility_context_VOLATILITY_TRUNG_TÍNH,39,18,17,4,46.15,43.59,0.899,1.015,-5.472,3
COMBO_3,stock_ret5 > 8% + volume_ratio < 1x + drawdown20 -10% to 0%,39,16,17,6,41.03,43.59,0.738,0.315,-6.079,3
COMBO_3,stock_ret5 > 8% + volume_ratio < 1x + label:risk_context_PULLBACK_LÀNH_MẠNH,39,16,17,6,41.03,43.59,0.738,0.315,-6.079,3
COMBO_3,stock_dist_ma20 < -3% + market_context risk-off + label:entry_context_ENTRY_DƯỚI_MA20___YẾU,241,101,105,35,41.91,43.57,-0.287,-0.024,-4.821,3
COMBO_3,stock_dist_ma20 < -3% + market_context risk-off + label:market_context_MARKET_RISK-OFF,241,101,105,35,41.91,43.57,-0.287,-0.024,-4.821,3
COMBO_3,stock_ret5 > 8% + volatility_contraction20 > 1.3 + label:market_regime_TĂNG_MẠNH,62,27,27,8,43.55,43.55,0.01,0.242,-6.416,3
COMBO_3,volatility_contraction20 > 1.3 + market_context fomo/hưng phấn + label:score_bucket_80+,69,30,30,9,43.48,43.48,0.19,0.78,-6.33,3
COMBO_3,stock_ret5 > 8% + market_context risk-off + label:risk_context_RISK_TRUNG_TÍNH,46,23,20,3,50.0,43.48,0.193,1.064,-5.743,3
COMBO_3,market_ret5 > 4% + market_dist_ma20 > 5% + label:structure_context_KHÔNG_RÕ_NỀN,46,19,20,7,41.3,43.48,0.398,0.426,-4.701,3
COMBO_3,sideway_score20 >= 2 + range20 <= 10% + label:market_context_MARKET_TRUNG_TÍNH,122,37,53,32,30.33,43.44,-0.922,-1.61,-4.673,3
COMBO_3,sideway_score20 >= 2 + drawdown20 -10% to 0% + label:extension_context_KHÔNG_QUÁ_NÓNG,1239,410,538,291,33.09,43.42,-0.449,-0.509,-3.761,3
COMBO_3,sideway_score20 >= 2 + drawdown20 -10% to 0% + label:structure_context_CÓ_NỀN___SIDEWAY,1239,410,538,291,33.09,43.42,-0.449,-0.509,-3.761,3
COMBO_3,sideway_score20 >= 2 + drawdown20 -10% to 0% + label:risk_context_PULLBACK_LÀNH_MẠNH,1239,410,538,291,33.09,43.42,-0.449,-0.509,-3.761,3
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + drawdown20 -10% to 0%,53,25,23,5,47.17,43.4,1.423,1.394,-5.915,3
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + label:risk_context_PULLBACK_LÀNH_MẠNH,53,25,23,5,47.17,43.4,1.423,1.394,-5.915,3
COMBO_3,stock_ret5 > 8% + drawdown20 -10% to 0% + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,53,25,23,5,47.17,43.4,1.423,1.394,-5.915,3
COMBO_3,market_ret5 > 4% + drawdown20 -10% to 0% + label:volume_context_VOLUME_TRUNG_TÍNH,53,20,23,10,37.74,43.4,0.594,1.05,-4.766,3
COMBO_3,stock_dist_ma20 < -3% + market_context risk-off + label:extension_context_KHÔNG_QUÁ_NÓNG,166,73,72,21,43.98,43.37,-0.03,0.196,-4.764,3
COMBO_3,volume_ratio 1.2-2.0x + range20 <= 10% + drawdown20 -10% to 0%,120,34,52,34,28.33,43.33,-0.48,-0.541,-3.727,3
COMBO_3,volume_ratio 1.2-2.0x + range20 <= 10% + label:risk_context_PULLBACK_LÀNH_MẠNH,120,34,52,34,28.33,43.33,-0.48,-0.541,-3.727,3
COMBO_3,range20 <= 10% + drawdown20 -10% to 0% + label:market_context_MARKET_TRUNG_TÍNH,120,37,52,31,30.83,43.33,-0.902,-1.617,-4.727,3
COMBO_3,stock_ret20 > 15% + stock_dist_ma20 3-8% + market_context risk-off,30,13,13,4,43.33,43.33,0.591,0.309,-6.538,3
COMBO_3,stock_ret20 > 15% + stock_dist_ma20 3-8% + label:market_context_MARKET_RISK-OFF,30,13,13,4,43.33,43.33,0.591,0.309,-6.538,3
COMBO_3,stock_ret20 > 15% + market_context risk-off + label:entry_context_ENTRY_LƯNG_CHỪNG_TRÊN_MA20,30,13,13,4,43.33,43.33,0.591,0.309,-6.538,3
COMBO_3,stock_dist_ma20 3-8% + market_context risk-off + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,30,13,13,4,43.33,43.33,0.591,0.309,-6.538,3
COMBO_3,stock_dist_ma20 < -3% + range20 <= 10% + label:volume_context_VOLUME_CẠN,30,10,13,7,33.33,43.33,-1.325,-1.177,-4.449,3
COMBO_3,market_dist_ma20 > 5% + market_context fomo/hưng phấn + label:risk_context_RISK_TRUNG_TÍNH,30,14,13,3,46.67,43.33,0.038,0.297,-5.563,3
COMBO_3,sideway_score20 >= 2 + volatility_contraction20 < 0.8 + market_context risk-off,157,50,68,39,31.85,43.31,-0.742,-0.936,-3.979,3
COMBO_3,sideway_score20 >= 2 + volatility_contraction20 < 0.8 + label:market_context_MARKET_RISK-OFF,157,50,68,39,31.85,43.31,-0.742,-0.936,-3.979,3
COMBO_3,sideway_score20 >= 2 + market_context risk-off + label:volatility_context_VOLATILITY_CO_HẸP,157,50,68,39,31.85,43.31,-0.742,-0.936,-3.979,3
COMBO_3,volatility_contraction20 < 0.8 + market_context risk-off + label:structure_context_CÓ_NỀN___SIDEWAY,157,50,68,39,31.85,43.31,-0.742,-0.936,-3.979,3
COMBO_3,stock_dist_ma20 < -3% + sideway_score20 >= 2 + label:score_bucket_60-69,74,25,32,17,33.78,43.24,-1.239,-0.594,-4.664,3
COMBO_3,stock_dist_ma20 < -3% + market_context risk-off + label:extension_context_SUY_YẾU_TRƯỚC_SIGNAL,74,28,32,14,37.84,43.24,-0.722,-0.345,-4.8,3
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + label:volume_context_VOLUME_TRUNG_TÍNH,37,17,16,4,45.95,43.24,0.238,0.048,-6.995,3
COMBO_3,stock_ret5 > 8% + volume_ratio 1.2-2.0x + label:market_context_MARKET_ỦNG_HỘ,37,13,16,8,35.14,43.24,0.305,0.093,-5.567,3
COMBO_3,stock_dist_ma20 < -3% + drawdown20 -10% to 0% + label:score_bucket_80+,37,11,16,10,29.73,43.24,0.225,0.288,-3.589,3
COMBO_3,stock_dist_ma20 3-8% + volatility_contraction20 > 1.3 + drawdown20 -10% to 0%,266,99,115,52,37.22,43.23,0.241,0.164,-4.89,3
COMBO_3,stock_dist_ma20 3-8% + volatility_contraction20 > 1.3 + label:risk_context_PULLBACK_LÀNH_MẠNH,266,99,115,52,37.22,43.23,0.241,0.164,-4.89,3
COMBO_3,stock_dist_ma20 3-8% + drawdown20 -10% to 0% + label:volatility_context_VOLATILITY_MỞ_RỘNG,266,99,115,52,37.22,43.23,0.241,0.164,-4.89,3
COMBO_3,volatility_contraction20 > 1.3 + drawdown20 -10% to 0% + label:entry_context_ENTRY_LƯNG_CHỪNG_TRÊN_MA20,266,99,115,52,37.22,43.23,0.241,0.164,-4.89,3
COMBO_3,stock_dist_ma20 3-8% + market_ret20 < -5% + market_context risk-off,81,37,35,9,45.68,43.21,0.923,1.792,-4.632,3
COMBO_3,stock_dist_ma20 3-8% + market_ret20 < -5% + label:entry_context_ENTRY_LƯNG_CHỪNG_TRÊN_MA20,81,37,35,9,45.68,43.21,0.923,1.792,-4.632,3
COMBO_3,stock_dist_ma20 3-8% + market_ret20 < -5% + label:market_context_MARKET_RISK-OFF,81,37,35,9,45.68,43.21,0.923,1.792,-4.632,3
COMBO_3,market_ret20 < -5% + market_context risk-off + label:entry_context_ENTRY_LƯNG_CHỪNG_TRÊN_MA20,81,37,35,9,45.68,43.21,0.923,1.792,-4.632,3
COMBO_3,volume_ratio 1.2-2.0x + market_context risk-off + label:score_bucket_80+,125,53,54,18,42.4,43.2,0.456,0.792,-4.489,3
COMBO_3,stock_dist_ma20 > 8% + volume_ratio 1.2-2.0x + label:market_context_MARKET_ỦNG_HỘ,44,19,19,6,43.18,43.18,0.609,0.46,-5.645,3
COMBO_3,stock_ret5 > 8% + volatility_contraction20 > 1.3 + label:structure_context_KHÔNG_RÕ_NỀN,139,63,60,16,45.32,43.17,0.637,1.085,-5.869,3
COMBO_3,stock_dist_ma20 > 8% + volatility_contraction20 > 1.3 + label:volume_context_VOLUME_TĂNG_VỪA,51,22,22,7,43.14,43.14,0.381,1.08,-5.884,3
COMBO_3,stock_dist_ma20 < -3% + sideway_score20 >= 2 + label:volume_context_VOLUME_CẠN,51,15,22,14,29.41,43.14,-0.937,-0.657,-4.102,3
COMBO_3,stock_dist_ma20 < -3% + sideway_score20 >= 2 + label:market_context_MARKET_TRUNG_TÍNH,58,18,25,15,31.03,43.1,-1.744,-0.756,-5.183,3
COMBO_3,stock_ret5 > 8% + stock_dist_ma20 > 8% + label:volume_context_VOLUME_TĂNG_VỪA,72,31,31,10,43.06,43.06,0.157,0.821,-5.866,3
COMBO_3,stock_ret20 > 15% + stock_dist_ma20 > 8% + label:volume_context_VOLUME_TRUNG_TÍNH,72,33,31,8,45.83,43.06,0.278,0.53,-6.745,3
COMBO_3,volume_ratio 1.2-2.0x + market_context risk-off + label:structure_context_KHÔNG_RÕ_NỀN,158,70,68,20,44.3,43.04,0.592,0.708,-5.182,3
COMBO_3,stock_ret5 > 8% + volume_ratio 1.2-2.0x + label:score_bucket_80+,86,36,37,13,41.86,43.02,0.221,0.303,-6.101,3
COMBO_3,volume_ratio 1.2-2.0x + volatility_contraction20 > 1.3 + drawdown20 -10% to 0%,221,84,95,42,38.01,42.99,0.34,0.147,-5.035,3
COMBO_3,volume_ratio 1.2-2.0x + volatility_contraction20 > 1.3 + label:risk_context_PULLBACK_LÀNH_MẠNH,221,84,95,42,38.01,42.99,0.34,0.147,-5.035,3
